,id,image_url,image_url_suffix,imageUrls,product_url,occasion,suited_for,brand_name,brand_name_en,model_name,prices,is_tbyb,tags,color_options,totalColorAvailable,is_ditto,classification,specifications,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,hashtagList,offerName,clUsage,arModelAndroidUrl,arModelIOSUrl,arModelMsiteAndDesktopUrl,arModelOriginalUrl,qty,subCollection,inclusiveText,relatedItems,isCygnusEnabled,isCashbackApplicable,searchProductName,prescriptionType,brand_logo,color,size,width,cmsLinkAndroid,cmsLinkIos,frameColorImage,subCollectionId,isCombo,tryOnImageUrl,offer_image
0,118538,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/q/aqualens-24-h-contact-lens-30-lens-box-contact-lens_g_2766_1.jpg,/a/q/aqualens-24-h-contact-lens-30-lens-box-contact-lens_g_2766_1.jpg,[],https://www.lenskart.com/aqualens-24-h-daily-disposable-30-lens-per-box.html,,,Aqualens,Aqualens,Aqualens Daily Disposable 24Hrs,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2195}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1790}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '30 Lens per Box'}, {'name': 'Usage Duration', 'value': '24H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens-Spherical'}]}]",5982,70793,4.55,61,"[{'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '30 Lens per Box', 'id': '30 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Daily Disposable', 'id': 'Daily Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 24 Hrs,,,,,49943,,,[],False,False,Aqualens 24H Dailies 30LP,[],,,,,,,,,,,
1,123656,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/q/aqualens-lens-lens-spray-100-ml__mg_9794_1.jpg,/a/q/aqualens-lens-lens-spray-100-ml__mg_9794_1.jpg,[],https://www.lenskart.com/aqualens-lens-spray-100-ml.html,,,Aqualens,Aqualens,Aqualens Spectacle Lens Cleaner Bottle 100 ml,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 150}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 110}]",False,,[],0,False,contact_lens_solution,[],8027,6854466,4.75,1952,"[{'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '', 'id': '', 'property': 'contact_packaging'}, {'name': '', 'id': '', 'property': 'contact_disposable_type'}]",,,,,,,10040139,,,[],False,False,Aqualens Spectacle Lens Cleaner Bottle 100 ml,[],,,,,,,,,,,
2,149532,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/e/lenskart-aquadrop-natural-solution_lenskart-aquadrop-natural_g_4782_a.jpg,/l/e/lenskart-aquadrop-natural-solution_lenskart-aquadrop-natural_g_4782_a.jpg,[],https://www.lenskart.com/lenskart-new-aquadrop-natural-solution.html,,,Lenskart,Lenskart,Lenskart Aquadrop Natural 10 ml,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 99}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 49}]",False,Eye Drop,[],0,False,contact_lens_solution,[],356,1600572,4.65,69,"[{'name': 'Lenskart', 'id': 10684, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '', 'id': '', 'property': 'contact_packaging'}, {'name': '', 'id': '', 'property': 'contact_disposable_type'}]",,,,,,,1442,,,[],False,False,Lenskart Aquadrop Natural,[],,,,,,,,,,,
3,38723,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//b/i/soflens-59--6-lens-per-box--bausch---lomb---prefix-duplicate_soflens-59--6-lens-per-box--bausch---lomb_csvfile-1680598207325-untitled-1.jpg.png,/b/i/soflens-59--6-lens-per-box--bausch---lomb---prefix-duplicate_soflens-59--6-lens-per-box--bausch---lomb_csvfile-1680598207325-untitled-1.jpg.png,[],https://www.lenskart.com/soflens-59-6-lens-per-box-bausch-lomb.html,,,Bausch & Lomb Soflens 59,Bausch & Lomb Soflens 59,Bausch & Lomb Soflens 59 Monthly Disposable,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1499}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1099}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '6 Lens per Box'}, {'name': 'Usage Duration', 'value': '10H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens-Spherical'}]}]",28023,881781,4.5,1099,"[{'name': 'Bausch & Lomb Soflens 59', 'id': 26148, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '6 Lens per Box', 'id': '6 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 10 Hrs,,,,,49754,,,[],False,False,Soflens 59 6 Lens per Box Bausch Lomb,[],,,,,,,,,,,
4,133855,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/i/free-aqualens-comfort-contact-lens-solution-120-ml_aqualens-comfort-contct-lens-solution-120-ml-offer__mg_7089__1.png,/a/i/free-aqualens-comfort-contact-lens-solution-120-ml_aqualens-comfort-contct-lens-solution-120-ml-offer__mg_7089__1.png,[],https://www.lenskart.com/aqualens-comfort-contact-lens-solution-120-ml.html,,,Aqualens,Aqualens,Aqualens Comfort Contact Lens Solution 120 ml,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 290}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,[],0,False,contact_lens_solution,[],8702,2030486,4.75,957,"[{'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '', 'id': '', 'property': 'contact_packaging'}, {'name': '', 'id': '', 'property': 'contact_disposable_type'}]",,,,,,,86482,,,[],False,False,Aqualens Comfort Contact Lens Solution 120 ML,[],,,,,,,,,,,
5,147511,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/i/fog-resist-lens-cleaner---30-ml_csvfile-1667453818038-g_5421.jpg,/a/i/fog-resist-lens-cleaner---30-ml_csvfile-1667453818038-g_5421.jpg,[],https://www.lenskart.com/anti-fog-resist-cleaner-30-ml.html,,,Aqualens,Aqualens,Fog-Resist Lens Cleaner 30 ml,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 499}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 100}]",False,Anti-Fog Spray,[],0,False,contact_lens_solution,[],8375,289400,4.6,100,"[{'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '', 'id': '', 'property': 'contact_packaging'}, {'name': '', 'id': '', 'property': 'contact_disposable_type'}]",,,,,,,14108,,,[],False,False,Fog-Resist Lens Cleaner - 30 ML,[],,,,,,,,,,,
6,144127,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/i/aqualens-nxt-monthly_csvfile-1706625948211-artboard_12.jpg,/a/i/aqualens-nxt-monthly_csvfile-1706625948211-artboard_12.jpg,[],https://www.lenskart.com/aqualens-24-h-nxt-monthly-disposable-contact-lens-3-lens-box.html,,,Aqualens Nxt,Aqualens Nxt,Aqualens 24Hrs NXT Monthly Disposable,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1295}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 799}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '3 Lens per Box'}, {'name': 'Usage Duration', 'value': '24H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens-Spherical'}]}]",4281,665762,4.45,96,"[{'name': 'Aqualens Nxt', 'id': 26137, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '3 Lens per Box', 'id': '3 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 24 Hrs,,,,,49726,,,[],False,False,Aqualens NXT Monthly 3LP,[],,,,,,,,,,,
7,144128,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/i/aqualens-24h-toric-dailies_aqualens-24-h-daily-disposable-toric-contact-lens--30-lens-box_csvfile-1681127655690-144128.png.png,/a/i/aqualens-24h-toric-dailies_aqualens-24-h-daily-disposable-toric-contact-lens--30-lens-box_csvfile-1681127655690-144128.png.png,[],https://www.lenskart.com/aqualens-24-h-daily-disposable-toric-contact-lens-30-lens-box.html,,,Aqualens,Aqualens,Aqualens Toric Daily Disposable 24Hrs,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2495}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1899}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '30 Lens per Box'}, {'name': 'Usage Duration', 'value': '24H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens-Cylindrical'}]}]",454,22035,3.7,7,"[{'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '30 Lens per Box', 'id': '30 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Daily Disposable', 'id': 'Daily Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 24 Hrs,,,,,49979,,,[],False,False,Aqualens 24H Toric Dailies 30LP,[],,,,,,,,,,,
8,148700,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/i/aqualens-24h-nxt-power-clear-monthly_aqualens-nxt-one-lens-trial-pack_csvfile-1681127707532-148700.png.png,/a/i/aqualens-24h-nxt-power-clear-monthly_aqualens-nxt-one-lens-trial-pack_csvfile-1681127707532-148700.png.png,[],https://www.lenskart.com/aqualens-nxt-one-lens-trial-pack.html,,,Aqualens Nxt,Aqualens Nxt,Aqualens 24Hrs NXT Monthly Disposable,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 299}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 299}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '1 Lens per Box'}, {'name': 'Usage Duration', 'value': '24H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens-Spherical'}]}]",346,141581,4.7,23,"[{'name': 'Aqualens Nxt', 'id': 26137, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '1 Lens per Box', 'id': '1 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 24 Hrs,,,,,49806,,,[],False,False,Aqualens NXT Plano Monthly 1LP,[],,,,,,,,,,,
9,148701,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/i/aqualens-24h-toric-monthly---1lp_aqualens-24h-toric-one-lens-trail-pack_csvfile-1681127752577-148701.png.png,/a/i/aqualens-24h-toric-monthly---1lp_aqualens-24h-toric-one-lens-trail-pack_csvfile-1681127752577-148701.png.png,[],https://www.lenskart.com/aqualens-24h-toric-contact-lens-one-lens-trail-pack.html,,,Aqualens Nxt,Aqualens Nxt,Aqualens 24Hrs NXT Toric Monthly Disposable,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 370}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 366}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '1 Lens per Box'}, {'name': 'Usage Duration', 'value': '24H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens-Cylindrical'}]}]",0,87530,4.5,11,"[{'name': 'Aqualens Nxt', 'id': 26137, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '1 Lens per Box', 'id': '1 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 24 Hrs,,,,,49841,,,[],False,False,Aqualens 24H Toric Monthly 1LP,[],,,,,,,,,,,
10,206992,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//no-resize/a/i/aquacolor-icy-blue-powered-monthly---1lp_icy_blue_kiara_01_09_2023.jpg,/no-resize/a/i/aquacolor-icy-blue-powered-monthly---1lp_icy_blue_kiara_01_09_2023.jpg,[],https://www.lenskart.com/aquacolor-premium-flirt31-blue-color-contact-lenses-2lp.html,,,Aquacolor Premium,Aquacolor Premium,Aquacolor Premium Flirty Blue Zero Power Monthly,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1299}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 549}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",0,10348,0.0,,"[{'name': 'Aquacolor Premium', 'id': 26136, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",AQUACOLOR,Continuous Usage: 8 Hrs,,,,,49986,,,[],False,False,Aquacolor Flirty Blue P Premium Zero Power Monthly 2LP,[],,,,,,,https://ds-static.lenskart.com/product_color_bubble_images/206992_bubble.png,,,,
11,218842,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/i/aquacolor-mystery-brown-daily-disposable-candy-pack---2-lens-pack_csvfile-1708604268484-img_8668.jpg,/a/i/aquacolor-mystery-brown-daily-disposable-candy-pack---2-lens-pack_csvfile-1708604268484-img_8668.jpg,[],https://www.lenskart.com/aquacolor-mystery-brown-daily-disposable-candy-pack-2-lens-pack.html,,,Aquacolor Candypack,Aquacolor Candypack,Aquacolor Candypack Mystery Brown Powered Daily Disposable,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 199}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '24H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",8065,45215,0.0,,"[{'name': 'Aquacolor Candypack', 'id': 26138, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Daily Disposable', 'id': 'Daily Disposable', 'property': 'contact_disposable_type'}]",,1 Day,,,,,0,,,[],False,False,Aquacolor Candypack Mystery Brown Powered Daily Disposable,[],,,,,,,,,,,
12,218601,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/i/aquacolor-spicy-grey-powered-monthly---1lp_spicy_gray_kiara_01_09_2023.jpg,/a/i/aquacolor-spicy-grey-powered-monthly---1lp_spicy_gray_kiara_01_09_2023.jpg,[],https://www.lenskart.com/aquacolor-candypack-envy-green-zero-power-daily.html,,,Aquacolor Candypack,Aquacolor Candypack,Aquacolor Candypack Envy Green Zero Power Daily,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 200}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 169}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",974,282944,0.0,,"[{'name': 'Aquacolor Candypack', 'id': 26138, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Daily Disposable', 'id': 'Daily Disposable', 'property': 'contact_disposable_type'}]",AQUACOLOR,Continuous Usage: 8 Hrs,,,,,0,,,[],False,False,Aquacolor Candypack Envy Green Zero Power Daily,[],,,,,,,,,,,
13,217826,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/i/aqua-color-daily-disposable-color-contact-lens-(10-lens/box)_csvfile-1705661015040-img_3427.jpg,/a/i/aqua-color-daily-disposable-color-contact-lens-(10-lens/box)_csvfile-1705661015040-img_3427.jpg,[],https://www.lenskart.com/aquacolor-aqua-color-daily-disposable-color-contact-lens.html,,,Aquacolor,Aquacolor,Aquacolor Mystery Brown Zero Power Daily,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 900}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 599}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '10 Lens Pack'}, {'name': 'Usage Duration', 'value': ''}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",0,1824,0.0,,"[{'name': 'Aquacolor', 'id': 22666, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '10 Lens Pack', 'id': '10 Lens Pack', 'property': 'contact_packaging'}, {'name': 'Daily Disposable', 'id': 'Daily Disposable', 'property': 'contact_disposable_type'}]",,Daily disposable,,,,,0,,,[],False,False,Aqua Color Daily Disposable Brown Color Contact Lens  10 Lens Box,[],,,,,,,,,,,
14,217825,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/i/aquacolor-aqua-color-candy-pack-2-lens_csvfile-1704444709711-img_0785.jpg,/a/i/aquacolor-aqua-color-candy-pack-2-lens_csvfile-1704444709711-img_0785.jpg,[],https://www.lenskart.com/aqua-color-candy-pack-2-len.html,,,Aquacolor,Aquacolor,Aquacolor Candypack Mystery Brown Daily,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 200}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 299}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens Pack'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",0,6763,0.0,,"[{'name': 'Aquacolor', 'id': 22666, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens Pack', 'id': '2 Lens Pack', 'property': 'contact_packaging'}, {'name': 'Daily Disposable', 'id': 'Daily Disposable', 'property': 'contact_disposable_type'}]",,Daily disposable,,,,,0,,,[],False,False,Aqua Color Candy pack-2 Lens,[],,,,,,,,,,,
15,216563,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/i/aquacolor-mystery-hazel-powered-monthly---1lp_mystery_hazel_kiara_01_09_2023.jpg,/a/i/aquacolor-mystery-hazel-powered-monthly---1lp_mystery_hazel_kiara_01_09_2023.jpg,[],https://www.lenskart.com/aqua-color-icy-blu-monthly-disposable-premium-2-lens-pack.html,,,Aquacolor Premium,Aquacolor Premium,Aquacolor Premium Icy Blue Monthly,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1299}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 499}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",0,69,0.0,,"[{'name': 'Aquacolor Premium', 'id': 26136, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",AQUACOLOR,Continuous Usage: 10 Hrs,,,,,0,,,[],False,False,Aqua Color Icy Blue Monthly Disposable Premium - 2 Lens Pack,[],,,,,,,,,,,
16,216553,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//no-resize/a/i/aquacolor-gray-premium-zero-power-monthly_gray_kiara_01_09_2023.jpg,/no-resize/a/i/aquacolor-gray-premium-zero-power-monthly_gray_kiara_01_09_2023.jpg,[],https://www.lenskart.com/aqua-color-mystery-hazel-monthly-disposable-premium-1-lens-pck.html,,,Aquacolor,Aquacolor,Aquacolor Premium Mystery Hazel Monthly,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 650}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 299}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '1 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",42,38779,0.0,,"[{'name': 'Aquacolor', 'id': 22666, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '1 Lens per Box', 'id': '1 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",AQUACOLOR,Continuous Usage: 8 Hrs,,,,,0,,,[],False,False,Aqua Color Mystery Hazel Monthly Disposable Premium - 1 Lens Pack,[],,,,,,,,,,,
17,216535,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//no-resize/a/i/aquacolor-gray-premium-zero-power-monthly_gray_kiara_01_09_2023.jpg,/no-resize/a/i/aquacolor-gray-premium-zero-power-monthly_gray_kiara_01_09_2023.jpg,[],https://www.lenskart.com/aqua-color-icy-blue-monthly-disposable-premium-1-len-pack.html,,,Aquacolor,Aquacolor,Aquacolor Premium Icy Blue Powered Monthly,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 650}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 299}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '1 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",42,31660,0.0,,"[{'name': 'Aquacolor', 'id': 22666, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '1 Lens per Box', 'id': '1 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",AQUACOLOR,Continuous Usage: 8 Hrs,,,,,0,,,[],False,False,Aqua Color Icy Blue Monthly Disposable Premium - 1 Lens Pack,[],,,,,,,,,,,
18,216552,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//no-resize/a/i/aquacolor-submarine-blue-daily-disposable---2-lens-pack--(power)_csvfile-1708930741965-submarine_blue.jpg,/no-resize/a/i/aquacolor-submarine-blue-daily-disposable---2-lens-pack--(power)_csvfile-1708930741965-submarine_blue.jpg,[],https://www.lenskart.com/aquacolor-submarine-blue-daily-disposable-candy-pack-2-lens-pack.html,,,Aquacolor Candypack,Aquacolor Candypack,Aquacolor Candypack Submarine Blue Powered Daily,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 199}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact lens-fast moving'}]}]",0,96951,0.0,,"[{'name': 'Aquacolor Candypack', 'id': 26138, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Daily Disposable', 'id': 'Daily Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 8 Hrs,,,,,0,,,[],False,False,Aquacolor Submarine Blue Daily Disposable Candy Pack - 2 Lens Pack,[],,,,,,,,,,,
19,216545,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/i/aquacolor-stormy-gray-daily-disposable-candy-pack---2-lens-pack_id_216545_1.jpg,/a/i/aquacolor-stormy-gray-daily-disposable-candy-pack---2-lens-pack_id_216545_1.jpg,[],https://www.lenskart.com/aquacolor-stormy-gray-daily-disposable-candy-pack-2-lens-pack.html,,,Aquacolor Candypack,Aquacolor Candypack,Aquacolor Candypack Stormy Gray Powered Daily,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 199}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact lens-fast moving'}]}]",0,96961,0.0,,"[{'name': 'Aquacolor Candypack', 'id': 26138, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Daily Disposable', 'id': 'Daily Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 8 Hrs,,,,,0,,,[],False,False,Aquacolor Stormy Gray Daily Disposable Candy Pack - 2 Lens Pack,[],,,,,,,,,,,
20,216561,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//a/i/aquacolor-mocha-brown-daily-disposable-candy-pack---2-lens-pack_id_216561_3.jpg,/a/i/aquacolor-mocha-brown-daily-disposable-candy-pack---2-lens-pack_id_216561_3.jpg,[],https://www.lenskart.com/aquacolor-mocha-brown-daily-disposable-candy-pack-2-lens-pack.html,,,Aquacolor Candypack,Aquacolor Candypack,Aquacolor Candypack Mocha Brown Powered Daily,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 199}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact lens-fast moving'}]}]",0,97191,0.0,,"[{'name': 'Aquacolor Candypack', 'id': 26138, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Daily Disposable', 'id': 'Daily Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 8 Hrs,,,,,0,,,[],False,False,Aquacolor Mocha Brown Daily Disposable Candy Pack - 2 Lens Pack,[],,,,,,,,,,,
