,id,image_url,image_url_suffix,imageUrls,product_url,color,occasion,size,width,suited_for,brand_name,brand_name_en,brand_logo,model_name,prices,is_tbyb,tags,color_options,totalColorAvailable,is_ditto,classification,specifications,wishlistCount,purchaseCount,avgRating,hashtagList,offerName,cmsLinkAndroid,cmsLinkIos,arModelAndroidUrl,arModelIOSUrl,arModelMsiteAndDesktopUrl,arModelOriginalUrl,qty,frameColorImage,subCollection,subCollectionId,inclusiveText,relatedItems,isCygnusEnabled,isCashbackApplicable,searchProductName,prescriptionType,Market Price,Lenskart Price,frame_size_id,frame_shape_id,brandname_id,frametype_id,totalNoOfRatings
0,216521,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e15417-w-c1-eyeglasses_csvfile-1701688526805-img_7894.jpg,/l/i/lenskart-air-la-e15417-w-c1-eyeglasses_csvfile-1701688526805-img_7894.jpg,[],https://www.lenskart.com/lenskart-hustlr-la-e15415-c1-eyeglasses.html,Ocean Blue,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,,LA E15417-W,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Ocean Blue,[],0,True,eyeframe,[],0,5225,0.0,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Lenskart Hustlr', 'id': 26031, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",LKBLUCE,https://www.lenskart.com/cms-frame-size,,https://lookr-static.lenskart.com/frameassets/216521/android/sku_216521.glb,https://lookr-static.lenskart.com/frameassets/216521/ios/sku_216521.scn,,https://lookr-static.lenskart.com/frameassets/216521/orignal/sku_216521.glb,2328,https://ds-static.lenskart.com/product_color_bubble_images/216521_bubble.png,Lenskart Hustlr,26161.0,,[],True,False,Peyush Bansal Shark Tank Ocean Blue Full Rim Lenskart Hustlr Eyeglasses,[],1700,1700,Medium,Wayfarer,Lenskart Hustlr,Full Rim,
1,146012,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-gold-full-rim-rectangle-lenskart-air-essentials-la-e13517-c2-eyeglasses_csvfile-1695816787888-g_7549_0_image_pla.jpg,/l/i/transparent-gold-full-rim-rectangle-lenskart-air-essentials-la-e13517-c2-eyeglasses_csvfile-1695816787888-g_7549_0_image_pla.jpg,[],https://www.lenskart.com/lenskart-air-la-e13517-c2-eyeglasses.html,Transparent,,Medium,134 mm,,Lenskart Air,Lenskart Air,https://static.lenskart.com/media/wysiwyg/blanco/images/air-logo-Hi.jpg,LA E13517,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Air Essentials,[],0,True,eyeframe,[],2904,77236,4.65,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'Lenskart Air', 'id': 22563, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/146012/android/sku_146012.glb,https://lookr-static.lenskart.com/frameassets/146012/ios/sku_146012.scn,,https://lookr-static.lenskart.com/frameassets/146012/orignal/sku_146012.glb,5748,https://ds-static.lenskart.com/product_color_bubble_images/146012_bubble.png,AIR ESSENTIALS,26802.0,,[],True,False,Transparent Full Rim Rectangle Eyeglasses,[],1700,1700,Medium,Rectangle,Lenskart Air,Full Rim,146
2,217202,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-hustlr-lh-e16985-w-c2-eyeglasses_img_2274_18_jan24.jpg,/l/i/lenskart-hustlr-lh-e16985-w-c2-eyeglasses_img_2274_18_jan24.jpg,[],https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c2-eyeglasses.html,Green,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,,LH E16985-W,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Hustlr ACE-Olive,[],0,False,eyeframe,[],0,2291,0.0,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Lenskart Hustlr', 'id': 26031, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/217202/android/sku_217202.glb,https://lookr-static.lenskart.com/frameassets/217202/ios/sku_217202.scn,,https://lookr-static.lenskart.com/frameassets/217202/orignal/sku_217202.glb,2222,https://ds-static.lenskart.com/product_color_bubble_images/217202_bubble.png,Hustlr ACE,27732.0,,[],True,False,,[],1700,1700,Medium,Wayfarer,Lenskart Hustlr,Full Rim,
3,217261,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-hustlr-lh-e16985-w-c5-eyeglasses_img_2263_18_jan24.jpg,/l/i/lenskart-hustlr-lh-e16985-w-c5-eyeglasses_img_2263_18_jan24.jpg,[],https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c5-eyeglasses.html,Transparent,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,,LH E16985-W,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Hustlr ACE-Crystal,[],0,False,eyeframe,[],0,2666,0.0,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Lenskart Hustlr', 'id': 26031, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/217261/android/sku_217261.glb,https://lookr-static.lenskart.com/frameassets/217261/ios/sku_217261.scn,,https://lookr-static.lenskart.com/frameassets/217261/orignal/sku_217261.glb,2165,https://ds-static.lenskart.com/product_color_bubble_images/217261_bubble.png,Hustlr ACE,27732.0,,[],True,False,Lenskart Hustlr LH E16985-W C5 Eyeglasses,[],1700,1700,Medium,Wayfarer,Lenskart Hustlr,Full Rim,
4,145567,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13634-ful-ram-ale-metl-stlbr-c1-eyeglasaas_g_4923.jpg,/v/i/vincent-chase-vc-e13634-ful-ram-ale-metl-stlbr-c1-eyeglasaas_g_4923.jpg,[],https://www.lenskart.com/vincent-chase-vc-e13634-full-rim-rectangle-metal-steel-escobar-c1-eyeglasses.html,Black,,Medium,135 mm,,Vincent Chase,Vincent Chase,https://static.lenskart.com/media/wysiwyg/blanco/images/VC-H.jpg,VC E13634,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Sleek Steel,[],0,True,eyeframe,[],3205,39062,4.75,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Geometric', 'id': 24178, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase', 'id': 10733, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/145567/android/sku_145567.glb,https://lookr-static.lenskart.com/frameassets/145567/ios/sku_145567.scn,,https://lookr-static.lenskart.com/frameassets/145567/orignal/sku_145567.glb,3448,https://ds-static.lenskart.com/product_color_bubble_images/145567_bubble.png,SLEEK STEEL,25036.0,,[],True,False,Black Gold Full Rim Geometric Eyeglasses,[],1700,1700,Medium,Geometric,Vincent Chase,Full Rim,124
5,217201,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-hustlr-lh-e16985-w-c1-eyeglasses_img_2295_18_jan24.jpg,/l/i/lenskart-hustlr-lh-e16985-w-c1-eyeglasses_img_2295_18_jan24.jpg,[],https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c1-eyeglasses.html,Blue,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,,LH E16985-W,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Hustlr ACE-Denim,[],0,False,eyeframe,[],0,2581,0.0,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Lenskart Hustlr', 'id': 26031, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/217201/android/sku_217201.glb,https://lookr-static.lenskart.com/frameassets/217201/ios/sku_217201.scn,,https://lookr-static.lenskart.com/frameassets/217201/orignal/sku_217201.glb,1741,https://ds-static.lenskart.com/product_color_bubble_images/217201_bubble.png,Hustlr ACE,27732.0,,[],True,False,,[],1700,1700,Medium,Wayfarer,Lenskart Hustlr,Full Rim,
6,147507,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13037-f-im-rect-way-ace-crl-ue-trt-c6-eyeg_g_0533.jpg,/v/i/vincent-chase-vc-e13037-f-im-rect-way-ace-crl-ue-trt-c6-eyeg_g_0533.jpg,[],https://www.lenskart.com/vincent-chase-vc-e13037-full-rim-rect-way-acetate-crystal-blue-transparent-c6-eyeglasses.html,Transparent,,Medium,136 mm,,Vincent Chase,Vincent Chase,https://static.lenskart.com/media/wysiwyg/blanco/images/VC-H.jpg,VC E13037,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Classic Acetate,[],0,True,eyeframe,[],8886,62446,4.5,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase', 'id': 10733, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/147507/android/sku_147507.glb,https://lookr-static.lenskart.com/frameassets/147507/ios/sku_147507.scn,,https://lookr-static.lenskart.com/frameassets/147507/orignal/sku_147507.glb,10715,https://ds-static.lenskart.com/product_color_bubble_images/147507_bubble.png,Classic Acetate,24103.0,,[],False,False,Transparent Blue Full Rim Rectangle Eyeglasses,[],1700,1700,Medium,Rectangle,Vincent Chase,Full Rim,480
7,208951,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/peyush-bansal-shark-tank-navy-full-rim-wayfarer_csvfile-1705501799329-208951-desk.png,/l/i/peyush-bansal-shark-tank-navy-full-rim-wayfarer_csvfile-1705501799329-208951-desk.png,[],https://www.lenskart.com/lenskart-hustlr-la-e15417-c15-eyeglasses.html,Navy,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,,LA E15417-W,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Navy,[],0,True,eyeframe,[],0,21565,4.6,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Lenskart Hustlr', 'id': 26031, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/208951/android/sku_208951.glb,https://lookr-static.lenskart.com/frameassets/208951/ios/sku_208951.scn,,https://lookr-static.lenskart.com/frameassets/208951/orignal/sku_208951.glb,11912,https://ds-static.lenskart.com/product_color_bubble_images/208951_bubble.png,Lenskart Hustlr,26161.0,,[],True,False,Navy Full Rim Wayfarer Eyeglasses,[],1700,1700,Medium,Wayfarer,Lenskart Hustlr,Full Rim,289
8,211383,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-orange-full-rim-rectangle-lenskart-air-essentials-la-e16153-c3-eyeglasses_g_9603_18_08_2023.jpg,/l/i/blue-orange-full-rim-rectangle-lenskart-air-essentials-la-e16153-c3-eyeglasses_g_9603_18_08_2023.jpg,[],https://www.lenskart.com/lenskart-air-la-e16153-c-c3-eyeglasses.html,Blue,,Medium,135 mm,,Lenskart Air,Lenskart Air,,LA E16153,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Blue Billion,[],0,True,eyeframe,[],0,2146,0.0,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'Lenskart Air', 'id': 22563, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/211383/android/sku_211383.glb,https://lookr-static.lenskart.com/frameassets/211383/ios/sku_211383.scn,,https://lookr-static.lenskart.com/frameassets/211383/orignal/sku_211383.glb,670,,BLUE BILLION,26601.0,,[],True,False,Blue Orange Full Rim Rectangle Lenskart Air Essentials LA E16153-C3 Eyeglasses,[],1700,1700,Medium,Rectangle,Lenskart Air,Full Rim,
9,207481,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/peyush-bansal-shark-tank-blue-sky-full-rim-hustlr-eyeglasses_g_603130_dec22.jpg,/l/i/peyush-bansal-shark-tank-blue-sky-full-rim-hustlr-eyeglasses_g_603130_dec22.jpg,[],https://www.lenskart.com/lenskart-hustlr-la-e15417-c7-eyeglasses.html,Blue Sky,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,https://static.lenskart.com/media/wysiwyg/blanco/images/air-logo-Hi.jpg,LA E15417-W,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Blue Sky,[],0,True,eyeframe,[],0,184088,4.6,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Lenskart Hustlr', 'id': 26031, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/207481/ios/sku_207481.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/207481/orignal/sku_207481.glb,16490,https://ds-static.lenskart.com/product_color_bubble_images/207481_bubble.png,Lenskart Hustlr,26161.0,,[],True,False,Blue Sky Full Rim Wayfarer Eyeglasses,[],1700,1700,Medium,Wayfarer,Lenskart Hustlr,Full Rim,289
10,201333,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e13068-c6-eyeglasses_g_4836_03_03_2023.jpg,/l/i/lenskart-air-la-e13068-c6-eyeglasses_g_4836_03_03_2023.jpg,[],https://www.lenskart.com/lenskart-air-la-e13068-c6-eyeglasses.html,Grey,,Medium,134 mm,,Lenskart Air,Lenskart Air,,LA E13068,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Air Fusion,[],0,True,eyeframe,[],0,26499,4.65,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Square', 'id': 19404, 'property': 'frame_shape_id'}, {'name': 'Lenskart Air', 'id': 22563, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,,951,https://ds-static.lenskart.com/product_color_bubble_images/201333_bubble.png,Refresher_Apr23,26925.0,,[],True,False,Grey Transparent Full Rim Wayfarer Eyeglasses,[],1700,1700,Medium,Square,Lenskart Air,Full Rim,166
11,217022,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/karan-johar:-grey-full-rim-square-lenskart-studio-ls-e15666-c6-eyeglasses_csvfile-1705965185024-akaran1.png,/l/i/karan-johar:-grey-full-rim-square-lenskart-studio-ls-e15666-c6-eyeglasses_csvfile-1705965185024-akaran1.png,[],https://www.lenskart.com/vincent-chase-ls-e15666-c6-eyeglasses.html,Grey,,Medium,137 mm,,Lenskart STUDIO,Lenskart STUDIO,,LS E15666,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,KJO,[],0,False,eyeframe,[],0,2823,0.0,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Square', 'id': 19404, 'property': 'frame_shape_id'}, {'name': 'Lenskart STUDIO', 'id': 26051, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/217022/android/sku_217022.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/217022/ios/sku_217022.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/217022/orignal/sku_217022.glb,839,https://ds-static.lenskart.com/product_color_bubble_images/217022_bubble.png,The Kjo Collection,27771.0,,[],True,False,Vincent Chase LS E15666 C6 Eyeglasses,[],2000,2000,Medium,Square,Lenskart STUDIO,Full Rim,
12,215389,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/light-green-transparent-multicolour-full-rim-geometric-vincent-chase-classic-acetate-vc-e16665-c2-eyeglasses_img_2086_19_jan24.jpg,/v/i/light-green-transparent-multicolour-full-rim-geometric-vincent-chase-classic-acetate-vc-e16665-c2-eyeglasses_img_2086_19_jan24.jpg,[],https://www.lenskart.com/vincent-chase-vc-e16665-c2-eyeglasses.html,Green,,Medium,137 mm,,Vincent Chase,Vincent Chase,,VC E16665,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,In Bloom,[],0,True,eyeframe,[],0,684,0.0,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Geometric', 'id': 24178, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase', 'id': 10733, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/215389/android/sku_215389.glb,https://lookr-static.lenskart.com/frameassets/215389/ios/sku_215389.scn,,https://lookr-static.lenskart.com/frameassets/215389/orignal/sku_215389.glb,1097,https://ds-static.lenskart.com/product_color_bubble_images/215389_bubble.png,In Bloom,27752.0,,[],True,False,,[],1700,1700,Medium,Geometric,Vincent Chase,Full Rim,
13,217431,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/peyush-bansal-shark-tank-electric-green-full-rim-wayfarer_csvfile-1706676632735-217431_(2).jpg,/l/i/peyush-bansal-shark-tank-electric-green-full-rim-wayfarer_csvfile-1706676632735-217431_(2).jpg,[],https://www.lenskart.com/lenskart-air-la-e15417-wc4-eyeglasses.html,Green,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,,LA E15417-W,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Electric Green,[],0,False,eyeframe,[],0,1628,0.0,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Lenskart Hustlr', 'id': 26031, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/217431/android/sku_217431.glb,https://lookr-static.lenskart.com/frameassets/217431/ios/sku_217431.scn,,https://lookr-static.lenskart.com/frameassets/217431/orignal/sku_217431.glb,1846,https://ds-static.lenskart.com/product_color_bubble_images/217431_bubble.png,Lenskart Hustlr,26161.0,,[],True,False,Lenskart Air LA E15417-W C4 Eyeglasses,[],1700,1700,Medium,Wayfarer,Lenskart Hustlr,Full Rim,
14,209750,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/brown-transparent-full-rim-rectangle-lenskart-air-essentials-la-e15844-c4-eyeglasses_g_0280_25_05_2023.jpg,/l/i/brown-transparent-full-rim-rectangle-lenskart-air-essentials-la-e15844-c4-eyeglasses_g_0280_25_05_2023.jpg,[],https://www.lenskart.com/lenskart-air-la-e15844-c4-eyeglasses.html,Brown,,Wide,138 mm,,Lenskart Air,Lenskart Air,,LA E15844,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Matte Essentials,[],0,True,eyeframe,[],0,7401,5.0,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'Lenskart Air', 'id': 22563, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/209750/android/sku_209750.glb,https://lookr-static.lenskart.com/frameassets/209750/ios/sku_209750.scn,,https://lookr-static.lenskart.com/frameassets/209750/orignal/sku_209750.glb,2120,https://ds-static.lenskart.com/product_color_bubble_images/209750_bubble.png,Matte Essential,26751.0,,[],True,False,Brown Transparent Full Rim Rectangle Eyeglasses,[],1700,1700,Wide,Rectangle,Lenskart Air,Full Rim,1
15,208956,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/dark-grey-full-rim-hustlr-lenskart-air-classic-la-e15417-c20-eyeglasses_csvfile-1675942640571-g_3295.jpg,/l/i/dark-grey-full-rim-hustlr-lenskart-air-classic-la-e15417-c20-eyeglasses_csvfile-1675942640571-g_3295.jpg,[],https://www.lenskart.com/lenskart-hustlr-la-e15417-c20-eyeglasses.html,Greystone,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,,LA E15417-W,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Greystone,[],0,True,eyeframe,[],0,50544,4.6,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Lenskart Hustlr', 'id': 26031, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/208956/android/sku_208956.glb,https://lookr-static.lenskart.com/frameassets/208956/ios/sku_208956.scn,,https://lookr-static.lenskart.com/frameassets/208956/orignal/sku_208956.glb,9735,https://ds-static.lenskart.com/product_color_bubble_images/208956_bubble.png,Lenskart Hustlr,26161.0,,[],True,False,Greystone Full Rim Wayfarer Eyeglasses,[],1700,1700,Medium,Wayfarer,Lenskart Hustlr,Full Rim,289
16,208952,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/peyush-bansal-shark-tank-jade-green-full-rim-hustlr-lenskart-air-essentials-la-e15417-c16-eyeglasses_csvfile-1683175014271-g_7644.jpg,/l/i/peyush-bansal-shark-tank-jade-green-full-rim-hustlr-lenskart-air-essentials-la-e15417-c16-eyeglasses_csvfile-1683175014271-g_7644.jpg,[],https://www.lenskart.com/lenskart-hustlr-la-e15417-c16-eyeglasses.html,Jade Green,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,,LA E15417-W,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Jade Green,[],0,True,eyeframe,[],0,28190,4.6,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Lenskart Hustlr', 'id': 26031, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/208952/android/sku_208952.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/208952/ios/sku_208952.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/208952/orignal/sku_208952.glb,14230,https://ds-static.lenskart.com/product_color_bubble_images/208952_bubble.png,Lenskart Hustlr,26161.0,,[],True,False,Jade Green Full Rim Wayfarer Eyeglasses,[],1700,1700,Medium,Wayfarer,Lenskart Hustlr,Full Rim,289
