,id,image_url,image_url_suffix,imageUrls,product_url,color,occasion,size,width,suited_for,brand_name,brand_name_en,brand_logo,model_name,prices,is_tbyb,tags,color_options,totalColorAvailable,is_ditto,classification,specifications,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,hashtagList,offerName,cmsLinkAndroid,cmsLinkIos,arModelAndroidUrl,arModelIOSUrl,arModelMsiteAndDesktopUrl,arModelOriginalUrl,qty,frameColorImage,subCollection,subCollectionId,inclusiveText,relatedItems,isCygnusEnabled,isCashbackApplicable,searchProductName,prescriptionType,Market Price,Lenskart Price,frame_size_id,frame_shape_id,brandname_id,frametype_id
134,209690,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e15828-c3-eyeglasses_g_3245_26_07_2023.jpg,/j/i/john-jacobs-jj-e15828-c3-eyeglasses_g_3245_26_07_2023.jpg,[],https://www.lenskart.com/john-jacobs-jj-e15828-c3-eyeglasses.html,Silver,,Wide,140 mm,,John Jacobs,John Jacobs,,JJ E15828,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,False,eyeframe,[],0,1224,0.0,,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Rimless', 'id': 11372, 'property': 'frametype_id'}]",JJBOGO,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,,1194,https://ds-static.lenskart.com/product_color_bubble_images/209690_bubble.png,Supreme Steel,26271.0,,[],False,False,,[],3500,3500,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
135,201392,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gold-black-full-rim-aviator-john-jacobs-supreme-steel-jj-e11545-c5-eyeglasses_g_7992_9_02_22.jpg,/j/i/gold-black-full-rim-aviator-john-jacobs-supreme-steel-jj-e11545-c5-eyeglasses_g_7992_9_02_22.jpg,[],https://www.lenskart.com/john-jacobs-jj-e11545-c5-eyeglasses.html,Black,,Medium,139 mm,,John Jacobs,John Jacobs,https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,JJ E11545,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 5000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 5000}]",False,John Jacobs,[],0,True,eyeframe,[],0,4709,4.55,195,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Aviator', 'id': 11348, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201392/android/sku_201392.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201392/ios/sku_201392.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201392/orignal/sku_201392.glb,886,https://ds-static.lenskart.com/product_color_bubble_images/201392_bubble.png,Supreme Steel,26271.0,,[],True,False,Black Full Rim Aviator Eyeglasses,[],5000,5000,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
136,201391,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gunmetal-black-half-rim-round-john-jacobs-supreme-steel-jj-e11543-c6-eyeglasses_g_8062_9_02_22.jpg,/j/i/gunmetal-black-half-rim-round-john-jacobs-supreme-steel-jj-e11543-c6-eyeglasses_g_8062_9_02_22.jpg,[],https://www.lenskart.com/john-jacobs-jj-e11543-c6-eyeglasses.html,Gunmetal,,Narrow,130 mm,,John Jacobs,John Jacobs,https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,JJ E11543,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 5000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 5000}]",False,John Jacobs,[],0,True,eyeframe,[],0,472,4.55,60,"[{'name': 'Narrow', 'id': 24070, 'property': 'frame_size_id'}, {'name': 'Round', 'id': 11346, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201391/android/sku_201391.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201391/ios/sku_201391.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201391/orignal/sku_201391.glb,1700,https://ds-static.lenskart.com/product_color_bubble_images/201391_bubble.png,Supreme Steel,26271.0,,[],True,False,Black Full Rim Round Eyeglasses,[],5000,5000,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
137,140651,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e13320-c1-eyeglasses_john-jacobs-jj-e13320-c1-eyeglasses_g_6803.jpg,/j/o/john-jacobs-jj-e13320-c1-eyeglasses_john-jacobs-jj-e13320-c1-eyeglasses_g_6803.jpg,[],https://www.lenskart.com/john-jacobs-jj-e13320-c1-eyeglasses.html,Grey,,Medium,135 mm,,John Jacobs,John Jacobs,https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,JJ E13320,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,True,eyeframe,[],1172,2854,4.55,9,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Square', 'id': 19404, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJBOGO,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/140651/android/sku_140651.glb,https://lookr-static.lenskart.com/frameassets/140651/ios/sku_140651.scn,,https://lookr-static.lenskart.com/frameassets/140651/orignal/sku_140651.glb,735,https://ds-static.lenskart.com/product_color_bubble_images/140651_bubble.png,Rich Acetate,26361.0,,[],True,False,Grey Tortoise Full Rim Square Eyeglasses,[],3500,3500,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
138,209689,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gold-tortoise-rimless-rectangle-john-jacobs-supreme-steel-jj-e15828-c2-eyeglasses_g_0129_08_25_23.jpg,/j/i/gold-tortoise-rimless-rectangle-john-jacobs-supreme-steel-jj-e15828-c2-eyeglasses_g_0129_08_25_23.jpg,[],https://www.lenskart.com/john-jacobs-jj-e15828-c2-eyeglasses.html,Gold,,Wide,140 mm,,John Jacobs,John Jacobs,https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,JJ E15828,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,False,eyeframe,[],0,1082,0.0,,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Rimless', 'id': 11372, 'property': 'frametype_id'}]",JJEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,,972,https://ds-static.lenskart.com/product_color_bubble_images/209689_bubble.png,Supreme Steel,26271.0,,[],False,False,,[],3500,3500,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
139,200143,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/silver-black-full-rim-wayfarer-john-jacobs-rich-acetate-jj-e14769-c3-eyeglasses_g_6718_20_08_2022.jpg,/j/i/silver-black-full-rim-wayfarer-john-jacobs-rich-acetate-jj-e14769-c3-eyeglasses_g_6718_20_08_2022.jpg,[],https://www.lenskart.com/john-jacobs-jj-e14769-c3-eyeglasses.html,Black,Party,Wide,141 mm,,John Jacobs,John Jacobs,,JJ E14769,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 5000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 5000}]",False,John Jacobs,[],0,True,eyeframe,[],0,994,4.3,3,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Square', 'id': 19404, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/200143/android/sku_200143.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/200143/ios/sku_200143.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/200143/orignal/sku_200143.glb,527,https://ds-static.lenskart.com/product_color_bubble_images/200143_bubble.png,Rich Acetate,26361.0,,[],True,False,Silver Black Full Rim Wayfarer Eyeglasses,[],5000,5000,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
140,148317,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e12543xs-c2-eyeglasses_g_6730.jpg,/j/o/john-jacobs-jj-e12543xs-c2-eyeglasses_g_6730.jpg,[],https://www.lenskart.com/john-jacobs-jj-e12543xs-c2-eyeglasses.html,Blue,,Extra Narrow,126 mm,,John Jacobs,John Jacobs,https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,JJ E12543XS,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,True,eyeframe,[],210,2654,4.4,12,"[{'name': 'Extra Narrow', 'id': 24072, 'property': 'frame_size_id'}, {'name': 'Round', 'id': 11346, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJBOGO,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/148317/android/sku_148317.glb,https://lookr-static.lenskart.com/frameassets/148317/ios/sku_148317.scn,,https://lookr-static.lenskart.com/frameassets/148317/orignal/sku_148317.glb,960,https://ds-static.lenskart.com/product_color_bubble_images/148317_bubble.png,Rich Acetate,26361.0,,[],True,False,Blue Brown Transparent Full Rim Round Eyeglasses,[],3500,3500,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
141,209684,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e15826-c2-eyeglasses_209684_(2)_31_10_2023.jpg,/j/i/john-jacobs-jj-e15826-c2-eyeglasses_209684_(2)_31_10_2023.jpg,[],https://www.lenskart.com/john-jacobs-jj-e15826-c2-eyeglasses.html,Silver,,Narrow,133 mm,,John Jacobs,John Jacobs,,JJ E15826,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 5000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 5000}]",False,John Jacobs,[],0,False,eyeframe,[],0,2280,0.0,,"[{'name': 'Narrow', 'id': 24070, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Rimless', 'id': 11372, 'property': 'frametype_id'}]",JJEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,,330,https://ds-static.lenskart.com/product_color_bubble_images/209684_bubble.png,Supreme Steel,26271.0,,[],False,False,Silver Rimless Rectangle Eyeglasses,[],5000,5000,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
142,146597,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e13772-c2-eyoglass_g_9422.jpg,/j/o/john-jacobs-jj-e13772-c2-eyoglass_g_9422.jpg,[],https://www.lenskart.com/john-jacobs-jj-e13772-c2-eyeglasses.html,Brown,,Wide,138 mm,,John Jacobs,John Jacobs,https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,JJ E13772,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 5000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 5000}]",False,John Jacobs,[],0,True,eyeframe,[],2587,2691,4.45,15,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Clubmaster', 'id': 19167, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJBOGO,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/146597/android/sku_146597.glb,https://lookr-static.lenskart.com/frameassets/146597/ios/sku_146597.scn,,https://lookr-static.lenskart.com/frameassets/146597/orignal/sku_146597.glb,1030,https://ds-static.lenskart.com/product_color_bubble_images/146597_bubble.png,Rich Acetate,26361.0,,[],True,False,Tortoise Golden Full Rim Clubmaster Eyeglasses,[],5000,5000,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
143,135649,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e12635-c2-eyeglasses_john-jacobs-jj-e12635-c2-eyeglasses_g_8883_2.jpg,/j/o/john-jacobs-jj-e12635-c2-eyeglasses_john-jacobs-jj-e12635-c2-eyeglasses_g_8883_2.jpg,[],https://www.lenskart.com/john-jacobs-jj-e12635-c2-eyeglasses.html,Rose Gold,,Extra Narrow,129 mm,,John Jacobs,John Jacobs,https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,JJ E12635,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 5000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 5000}]",False,John Jacobs,[],0,True,eyeframe,[],2131,8263,4.5,24,"[{'name': 'Extra Narrow', 'id': 24072, 'property': 'frame_size_id'}, {'name': 'Aviator', 'id': 11348, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Rimless', 'id': 11372, 'property': 'frametype_id'}]",JJBOGO,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,NULL,https://lookr-static.lenskart.com/frameassets/135649/orignal/sku_135649.glb,642,https://ds-static.lenskart.com/product_color_bubble_images/135649_bubble.png,Pro Titanium,26191.0,,[],True,False,Pro Titanium Gold Rimless Round Eyeglasses,[],5000,5000,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
144,137913,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e13022-c1-eyeglasses_john-jacobs-jj-e13022-c1-eyeglasses_g_7045_2.jpg,/j/o/john-jacobs-jj-e13022-c1-eyeglasses_john-jacobs-jj-e13022-c1-eyeglasses_g_7045_2.jpg,[],https://www.lenskart.com/john-jacobs-jj-e13022-c1-eyeglasses.html,Brown,,Medium,137 mm,,John Jacobs,John Jacobs,https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,JJ E13022,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,True,eyeframe,[],955,5683,4.2,13,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJBOGO,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/137913/android/sku_137913.glb,https://lookr-static.lenskart.com/frameassets/137913/ios/sku_137913.scn,,https://lookr-static.lenskart.com/frameassets/137913/orignal/sku_137913.glb,535,https://ds-static.lenskart.com/product_color_bubble_images/137913_bubble.png,Rich Acetate,26361.0,,[],True,False,Brown Tortoise Full Rim Wayfarer Eyeglasses,[],3500,3500,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
145,146799,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e13793-c2-eyeglasses_g_7487.jpg,/j/o/john-jacobs-jj-e13793-c2-eyeglasses_g_7487.jpg,[],https://www.lenskart.com/john-jacobs-jj-e13793-c2-eyeglasses.html,Pink,,Extra Wide,142 mm,,John Jacobs,John Jacobs,https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,JJ E13793,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,True,eyeframe,[],427,3340,4.5,4,"[{'name': 'Extra Wide', 'id': 24071, 'property': 'frame_size_id'}, {'name': 'Cat Eye', 'id': 11351, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJBOGO,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/146799/android/sku_146799.glb,https://lookr-static.lenskart.com/frameassets/146799/ios/sku_146799.scn,,https://lookr-static.lenskart.com/frameassets/146799/orignal/sku_146799.glb,389,https://ds-static.lenskart.com/product_color_bubble_images/146799_bubble.png,Rich Acetate,26361.0,,[],True,False,Brown Transparent Full Rim Cat Eye Eyeglasses,[],3500,3500,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
146,134578,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e12342-c2-eyeglasses_john-jacobs-jj-e12342-c2-eyeglasses_G_3286.jpg,/j/o/john-jacobs-jj-e12342-c2-eyeglasses_john-jacobs-jj-e12342-c2-eyeglasses_G_3286.jpg,[],https://www.lenskart.com/john-jacobs-jj-e12342-c2-eyeglasses.html,Rose Gold,Party,Medium,134 mm,,John Jacobs,John Jacobs,https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,JJ E12342,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 5000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 5000}]",False,John Jacobs,[],0,True,eyeframe,[],2675,15525,4.55,29,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Cat Eye', 'id': 11351, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Rimless', 'id': 11372, 'property': 'frametype_id'}]",JJBOGO,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,NULL,https://lookr-static.lenskart.com/frameassets/134578/orignal/sku_134578.glb,1108,https://ds-static.lenskart.com/product_color_bubble_images/134578_bubble.png,Pro Titanium,26191.0,,[],True,False,Pro Titanium Gold Rimless Cat Eye Eyeglasses,[],5000,5000,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
147,138334,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/Black-Transparent-Full-Rim-Round-John-Jacobs-Supreme-Steel-JJ-E13101-C1-Eyeglasses_john-jacobs-jj-e13101-c1-eyeglasses_john-jacobs-jj-e13101-c1-eyeglasses_john-jacobs-jj-e13101-c1-eyeglasses__g_5002_115_02_2022.jpg,/j/i/Black-Transparent-Full-Rim-Round-John-Jacobs-Supreme-Steel-JJ-E13101-C1-Eyeglasses_john-jacobs-jj-e13101-c1-eyeglasses_john-jacobs-jj-e13101-c1-eyeglasses_john-jacobs-jj-e13101-c1-eyeglasses__g_5002_115_02_2022.jpg,[],https://www.lenskart.com/john-jacobs-jj-e13101-c1-eyeglasses.html,Gunmetal,,Medium,135 mm,,John Jacobs,John Jacobs,https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,JJ E13101,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,True,eyeframe,[],1923,5502,4.6,27,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Round', 'id': 11346, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJBOGO,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/138334/android/sku_138334.glb,https://lookr-static.lenskart.com/frameassets/138334/ios/sku_138334.scn,,https://lookr-static.lenskart.com/frameassets/138334/orignal/sku_138334.glb,818,https://ds-static.lenskart.com/product_color_bubble_images/138334_bubble.png,Supreme Steel,26271.0,,[],True,False,Black Full Rim Round Eyeglasses,[],3500,3500,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
148,208707,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/transparent-full-rim-square-john-jacobs-kjo-x-jj-e15686-c1-eyeglasses_csvfile-1674131162970-g_9404_19_01_2023.jpg,/j/i/transparent-full-rim-square-john-jacobs-kjo-x-jj-e15686-c1-eyeglasses_csvfile-1674131162970-g_9404_19_01_2023.jpg,[],https://www.lenskart.com/john-jacobs-jj-e15686-c1-eyeglasses.html,Transparent,Party,Extra Wide,159 mm,,John Jacobs,John Jacobs,https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,JJ E15686,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,True,eyeframe,[],0,510,3.0,1,"[{'name': 'Extra Wide', 'id': 24071, 'property': 'frame_size_id'}, {'name': 'Square', 'id': 19404, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/208707/android/sku_208707.glb,https://lookr-static.lenskart.com/frameassets/208707/ios/sku_208707.scn,,https://lookr-static.lenskart.com/frameassets/208707/orignal/sku_208707.glb,25,https://ds-static.lenskart.com/product_color_bubble_images/208707_bubble.png,Rich Acetate,26361.0,,[],True,False,Transparent Full Rim Square Eyeglasses,[],3500,3500,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
149,137797,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e13004-c2-eyeglasses_g_6240_2.jpg,/j/o/john-jacobs-jj-e13004-c2-eyeglasses_g_6240_2.jpg,[],https://www.lenskart.com/john-jacobs-jj-e13004-c2-eyeglasses.html,Brown,,Narrow,133 mm,,John Jacobs,John Jacobs,https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,JJ E13004,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,True,eyeframe,[],1490,6708,4.25,22,"[{'name': 'Narrow', 'id': 24070, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJBOGO,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/137797/android/sku_137797.glb,https://lookr-static.lenskart.com/frameassets/137797/ios/sku_137797.scn,,https://lookr-static.lenskart.com/frameassets/137797/orignal/sku_137797.glb,1318,https://ds-static.lenskart.com/product_color_bubble_images/137797_bubble.png,Rich Acetate,26361.0,,[],True,False,Brown Tortoise Full Rim Rectangle Eyeglasses,[],3500,3500,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
150,146594,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e13771-c1-eyoglass_g_9400.jpg,/j/o/john-jacobs-jj-e13771-c1-eyoglass_g_9400.jpg,[],https://www.lenskart.com/john-jacobs-jj-e13771-c1-eyeglasses.html,Black,,Medium,135 mm,,John Jacobs,John Jacobs,https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,JJ E13771,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 5000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 5000}]",False,John Jacobs,[],0,True,eyeframe,[],1917,4532,4.8,13,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Clubmaster', 'id': 19167, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJBOGO,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/146594/android/sku_146594.glb,https://lookr-static.lenskart.com/frameassets/146594/ios/sku_146594.scn,,https://lookr-static.lenskart.com/frameassets/146594/orignal/sku_146594.glb,1307,https://ds-static.lenskart.com/product_color_bubble_images/146594_bubble.png,Rich Acetate,26361.0,,[],True,False,Black Silver Full Rim Clubmaster Eyeglasses,[],5000,5000,Lenskart Price,Lenskart Price,Lenskart Price,Lenskart Price
